ID Município,ID Prática,Carimbo de data/hora,Parceiro,Empresa Patrocinadora,Município,Estado,Eixo,Temática,Competência,Prática de gestão,Pactuado?,Baseline Eixo Nota,Baseline Temática Nota,Baseline Competência Nota,Baseline Prática Nota,Baseline Eixo Classificação,Baseline Temática Classificação,Baseline Competência Classificação,Baseline Prática Classificação,Validado Eixo Nota,Validado Temática Nota,Validado Competência Nota,Validado Prática Nota,Validado Eixo Classificação,Validado Temática Classificação,Validado Competência Classificação,Validado Prática Classificação,Meta Eixo Nota,Meta Temática Nota,Meta Competência Nota,Meta Prática Nota,Meta Eixo Classificação,Meta Temática Classificação,Meta Competência Classificação,ID Competência,ID Temática,ID Eixo,Validado Competência Nota BI,Reaplicado Eixo Nota,Reaplicado Temática Nota,Reaplicado Competência Nota,Reaplicado Prática Nota,Reaplicado Eixo Classificação,Reaplicado Temática Classificação,Reaplicado Competência Classificação,Reaplicado Prática Classificação,Aplicação Final Eixo Nota,Aplicação Final Temática Nota,Aplicação Final Competência Nota,Aplicação Final Prática Nota,Aplicação Final Eixo Classificação,Aplicação Final Temática Classificação,Aplicação Final Competência Classificação,Aplicação Final Prática Classificação
32,11,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,RASTREAMENTO DE CONTATOS,Estratégia de Rastreamento,Existem protocolos de rastreamento com critérios claros sobre que casos serão priorizados para entrevistas e se os contatos serão notificados pela secretaria ou os confirmados notificarão seus próprios contatos.,Não,"3,684210526","3,333333333","3,75",4,4 - Robusto,3 - Consolidado,4 - Robusto,Faço sempre,"2,807894737","2,555555556","3,6",,3 - Consolidado,3 - Consolidado,4 - Robusto,,,,,,,,,4,2,1,"3,75",,,,,,,,,,,,,,,,
32,12,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,RASTREAMENTO DE CONTATOS,Estratégia de Rastreamento,Existem papéis e responsabilidades definidas para cada um dos membros da equipe de rastreamento e áreas de interlocução.,Não,"3,684210526","3,333333333","3,75",4,4 - Robusto,3 - Consolidado,4 - Robusto,Faço sempre,"2,807894737","2,555555556","3,6",,3 - Consolidado,3 - Consolidado,4 - Robusto,,,,,,,,,4,2,1,"3,75",,,,,,,,,,,,,,,,
32,13,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,RASTREAMENTO DE CONTATOS,Estratégia de Rastreamento,Existe roteiro padronizado para entrevistar pessoas infectadas e identificar aqueles indivíduos com os quais estiveram próximos ao longo do período de transmissão.,Não,"3,684210526","3,333333333","3,75",4,4 - Robusto,3 - Consolidado,4 - Robusto,Faço sempre,"2,807894737","2,555555556","3,6",,3 - Consolidado,3 - Consolidado,4 - Robusto,,,,,,,,,4,2,1,"3,75",,,,,,,,,,,,,,,,
32,14,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,RASTREAMENTO DE CONTATOS,Estratégia de Rastreamento,Existe documento formalizado com as instruções a serem passadas para os contactantes de caso suspeito ou confirmado.,Não,"3,684210526","3,333333333","3,75",3,4 - Robusto,3 - Consolidado,4 - Robusto,Faço quase sempre,"2,807894737","2,555555556","3,6",,3 - Consolidado,3 - Consolidado,4 - Robusto,,,,,,,,,4,2,1,"3,75",,,,,,,,,,,,,,,,
32,15,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,RASTREAMENTO DE CONTATOS,Monitoramento de Casos,As unidades de saúde recebem as informações em tempo hábil sobre os casos que devem ser monitorados pelas equipes.,Sim,"3,684210526","3,333333333","3,00",4,4 - Robusto,3 - Consolidado,3 - Consolidado,Faço sempre,"2,807894737","2,555555556","1,6",,3 - Consolidado,3 - Consolidado,2 - Em consolidação,,"2,305882353","2,6","2,6",,2 - Em consolidação,3 - Consolidado,3 - Consolidado,5,2,1,"1,6","3,058823529",3,3,4,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço sempre,"3,666666667",3,"2,8",4,4 - Robusto,3 - Consolidado,3 - Consolidado,4 - Robusto
32,16,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,RASTREAMENTO DE CONTATOS,Monitoramento de Casos,Existe um fluxo de encaminhamento de pacientes a partir da apuração dos sintomas via monitoramento telefônico ou presencial.,Sim,"3,684210526","3,333333333","3,00",4,4 - Robusto,3 - Consolidado,3 - Consolidado,Faço sempre,"2,807894737","2,555555556","1,6",,3 - Consolidado,3 - Consolidado,2 - Em consolidação,,"2,305882353","2,6","2,6",,2 - Em consolidação,3 - Consolidado,3 - Consolidado,5,2,1,"1,6","3,058823529",3,3,4,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço sempre,"3,666666667",3,"2,8",4,4 - Robusto,3 - Consolidado,3 - Consolidado,4 - Robusto
32,17,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,RASTREAMENTO DE CONTATOS,Monitoramento de Casos,Existe uma base de dados e indicadores de monitoramento (ex: percentual de casos monitorados sobre casos suspeitos) de casos incluindo a ligação do contato com o caso fonte.,Sim,"3,684210526","3,333333333","3,00",2,4 - Robusto,3 - Consolidado,3 - Consolidado,Faço às vezes,"2,807894737","2,555555556","1,6",,3 - Consolidado,3 - Consolidado,2 - Em consolidação,,"2,305882353","2,6","2,6",,2 - Em consolidação,3 - Consolidado,3 - Consolidado,5,2,1,"1,6","3,058823529",3,3,2,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço às vezes,"1,75",3,"2,8",1,2 - Em consolidação,3 - Consolidado,3 - Consolidado,1 - Frágil
32,18,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,RASTREAMENTO DE CONTATOS,Monitoramento de Casos,A rotina de monitoramento de casos conta com apoio dos agentes comunitários de saúde ou possui equipe bem definida para sua realização.,Sim,"3,684210526","3,333333333","3,00",1,4 - Robusto,3 - Consolidado,3 - Consolidado,Não faço,"2,807894737","2,555555556","1,6",,3 - Consolidado,3 - Consolidado,2 - Em consolidação,,"2,305882353","2,6","2,6",,2 - Em consolidação,3 - Consolidado,3 - Consolidado,5,2,1,"1,6","3,058823529",3,3,1,3 - Consolidado,3 - Consolidado,3 - Consolidado,Não faço,"2,666666667",3,"2,8",1,3 - Consolidado,3 - Consolidado,3 - Consolidado,1 - Frágil
32,19,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,RASTREAMENTO DE CONTATOS,Monitoramento de Casos,O município consegue efetuar o monitoramento telefônico ou presencial dos casos.,Sim,"3,684210526","3,333333333","3,00",4,4 - Robusto,3 - Consolidado,3 - Consolidado,Faço sempre,"2,807894737","2,555555556","1,6",,3 - Consolidado,3 - Consolidado,2 - Em consolidação,,"2,305882353","2,6","2,6",,2 - Em consolidação,3 - Consolidado,3 - Consolidado,5,2,1,"1,6","3,058823529",3,3,4,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço sempre,"3,666666667",3,"2,8",4,4 - Robusto,3 - Consolidado,3 - Consolidado,4 - Robusto
32,20,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,VACINAÇÃO,Planejamento da Imunização,"Existe um plano de operacionalização da imunização customizado para o município, respeitando as diretrizes do plano nacional.",Não,"3,684210526","3,909090909","3,75",4,4 - Robusto,4 - Robusto,4 - Robusto,Faço sempre,"2,807894737","3,254545455","3,6",,3 - Consolidado,3 - Consolidado,4 - Robusto,,,,,,,,,6,3,1,"3,75",,,,,,,,,,,,,,,,
32,21,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,VACINAÇÃO,Planejamento da Imunização,"Foi realizada capacitação para os times da ponta para o correto armazenamento, distribuição e organização da rotina de trabalho durante a vacinação.",Não,"3,684210526","3,909090909","3,75",4,4 - Robusto,4 - Robusto,4 - Robusto,Faço sempre,"2,807894737","3,254545455","3,6",,3 - Consolidado,3 - Consolidado,4 - Robusto,,,,,,,,,6,3,1,"3,75",,,,,,,,,,,,,,,,
32,22,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,VACINAÇÃO,Planejamento da Imunização,"Existe estimativa do percentual da população a ser vacinada, com número de doses e outros insumos necessários para cada fase/público-alvo.",Não,"3,684210526","3,909090909","3,75",4,4 - Robusto,4 - Robusto,4 - Robusto,Faço sempre,"2,807894737","3,254545455","3,6",,3 - Consolidado,3 - Consolidado,4 - Robusto,,,,,,,,,6,3,1,"3,75",,,,,,,,,,,,,,,,
32,23,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,VACINAÇÃO,Planejamento da Imunização,Existe um plano de comunicação para incentivar cada um dos públicos a se vacinarem.,Não,"3,684210526","3,909090909","3,75",3,4 - Robusto,4 - Robusto,4 - Robusto,Faço quase sempre,"2,807894737","3,254545455","3,6",,3 - Consolidado,3 - Consolidado,4 - Robusto,,,,,,,,,6,3,1,"3,75",,,,,,,,,,,,,,,,
32,24,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,VACINAÇÃO,Logística da Imunização,"Existe plano de distribuição das vacinas de acordo com a demanda de cada unidade de saúde, evitando o desperdício de doses",Não,"3,684210526","3,909090909","4,00",4,4 - Robusto,4 - Robusto,4 - Robusto,Faço sempre,"2,807894737","3,254545455","3,6",,3 - Consolidado,3 - Consolidado,4 - Robusto,,,,,,,,,7,3,1,4,,,,,,,,,,,,,,,,
32,25,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,VACINAÇÃO,Logística da Imunização,"Foi realizado um levantamento sobre os recursos logísticos e de armazenamento necessários (ex.: transporte, sala de vacina, câmara fria e outros) para as vacinas nas unidades de saúde que são polos de vacinação.",Não,"3,684210526","3,909090909","4,00",4,4 - Robusto,4 - Robusto,4 - Robusto,Faço sempre,"2,807894737","3,254545455","3,6",,3 - Consolidado,3 - Consolidado,4 - Robusto,,,,,,,,,7,3,1,4,,,,,,,,,,,,,,,,
32,26,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,VACINAÇÃO,Logística da Imunização,"Existe protocolo estabelecido para aplicação de doses, inclusive para  as próximas ao período limite de uso. (Ex.: aplicação em usuários acamados e pertencentes ao grupo de risco de cada território em caso de sobra de doses próximas ao período limite de uso).",Não,"3,684210526","3,909090909","4,00",4,4 - Robusto,4 - Robusto,4 - Robusto,Faço sempre,"2,807894737","3,254545455","3,6",,3 - Consolidado,3 - Consolidado,4 - Robusto,,,,,,,,,7,3,1,4,,,,,,,,,,,,,,,,
32,27,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,VACINAÇÃO,Logística da Imunização,"Existe fluxo de comunicação formalizado entre secretaria e unidades de vacinação, para redirecionamento/redistribuição de doses, caso necessário.",Não,"3,684210526","3,909090909","4,00",4,4 - Robusto,4 - Robusto,4 - Robusto,Faço sempre,"2,807894737","3,254545455","3,6",,3 - Consolidado,3 - Consolidado,4 - Robusto,,,,,,,,,7,3,1,4,,,,,,,,,,,,,,,,
32,28,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,VACINAÇÃO,Monitoramento da Imunização,"Existe acompanhamento rigoroso da dispensação de insumos, identificando possíveis desvios e reorientando equipes se necessário.",Sim,"3,684210526","3,909090909","4,00",4,4 - Robusto,4 - Robusto,4 - Robusto,Faço sempre,"2,807894737","3,254545455","1,6",,3 - Consolidado,3 - Consolidado,2 - Em consolidação,,"2,305882353","2,6","2,6",,2 - Em consolidação,3 - Consolidado,3 - Consolidado,8,3,1,"1,6","3,058823529","3,333333333","3,333333333",4,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço sempre,"3,666666667",3,4,4,4 - Robusto,3 - Consolidado,4 - Robusto,4 - Robusto
32,29,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,VACINAÇÃO,Monitoramento da Imunização,"Existe acompanhamento, com base no documento de planejamento, das metas de populações a vacinar em cada fase do plano.",Sim,"3,684210526","3,909090909","4,00",4,4 - Robusto,4 - Robusto,4 - Robusto,Faço sempre,"2,807894737","3,254545455","1,6",,3 - Consolidado,3 - Consolidado,2 - Em consolidação,,"2,305882353","2,6","2,6",,2 - Em consolidação,3 - Consolidado,3 - Consolidado,8,3,1,"1,6","3,058823529","3,333333333","3,333333333",3,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço quase sempre,"3,666666667",3,4,4,4 - Robusto,3 - Consolidado,4 - Robusto,4 - Robusto
32,30,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,VACINAÇÃO,Monitoramento da Imunização,Foi criado um canal de comunicação e estabelecido um processo de monitoramento e investigação de efeitos adversos via farmacovigilância.,Sim,"3,684210526","3,909090909","4,00",4,4 - Robusto,4 - Robusto,4 - Robusto,Faço sempre,"2,807894737","3,254545455","1,6",,3 - Consolidado,3 - Consolidado,2 - Em consolidação,,"2,305882353","2,6","2,6",,2 - Em consolidação,3 - Consolidado,3 - Consolidado,8,3,1,"1,6","3,058823529","3,333333333","3,333333333",3,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço quase sempre,"3,666666667",3,4,4,4 - Robusto,3 - Consolidado,4 - Robusto,4 - Robusto
32,31,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,COMUNICAÇÃO DE RISCO,Estratégia de Comunicação,"A estratégia de comunicação para o combate à COVID-19 está sendo executada com cronograma, temáticas e responsáveis bem definidos.",Sim,"3,684210526","3,625","3,40",4,4 - Robusto,4 - Robusto,3 - Consolidado,Faço sempre,"2,807894737","2,1875","1,1",,3 - Consolidado,2 - Em consolidação,1 - Frágil,,"2,305882353","1,6","1,6",,2 - Em consolidação,2 - Em consolidação,2 - Em consolidação,9,4,1,"1,1","3,058823529","3,2","3,2",3,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço quase sempre,"3,666666667",3,"2,8",3,4 - Robusto,3 - Consolidado,3 - Consolidado,3 - Consolidado
32,32,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,COMUNICAÇÃO DE RISCO,Estratégia de Comunicação,Notícias falsas sobre a COVID-19 são desmentidas periodicamente através de canais oficiais (site e redes sociais).,Sim,"3,684210526","3,625","3,40",3,4 - Robusto,4 - Robusto,3 - Consolidado,Faço quase sempre,"2,807894737","2,1875","1,1",,3 - Consolidado,2 - Em consolidação,1 - Frágil,,"2,305882353","1,6","1,6",,2 - Em consolidação,2 - Em consolidação,2 - Em consolidação,9,4,1,"1,1","3,058823529","3,2","3,2",3,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço quase sempre,"2,8",3,"2,8",2,3 - Consolidado,3 - Consolidado,3 - Consolidado,2 - Em consolidação
32,33,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,COMUNICAÇÃO DE RISCO,Estratégia de Comunicação,O município comunica de forma periódica via canais oficiais as medidas que estão sendo tomadas com objetivo de frear o contágio no município.,Sim,"3,684210526","3,625","3,40",4,4 - Robusto,4 - Robusto,3 - Consolidado,Faço sempre,"2,807894737","2,1875","1,1",,3 - Consolidado,2 - Em consolidação,1 - Frágil,,"2,305882353","1,6","1,6",,2 - Em consolidação,2 - Em consolidação,2 - Em consolidação,9,4,1,"1,1","3,058823529","3,2","3,2",4,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço sempre,"3,666666667",3,"2,8",4,4 - Robusto,3 - Consolidado,3 - Consolidado,4 - Robusto
32,34,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,COMUNICAÇÃO DE RISCO,Estratégia de Comunicação,"O município tem usado canais de comunicação como carros de som, cartazes, panfletos e WhatsApp.",Sim,"3,684210526","3,625","3,40",4,4 - Robusto,4 - Robusto,3 - Consolidado,Faço sempre,"2,807894737","2,1875","1,1",,3 - Consolidado,2 - Em consolidação,1 - Frágil,,"2,305882353","1,6","1,6",,2 - Em consolidação,2 - Em consolidação,2 - Em consolidação,9,4,1,"1,1","3,058823529","3,2","3,2",3,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço quase sempre,"3,666666667",3,"2,8",3,4 - Robusto,3 - Consolidado,3 - Consolidado,3 - Consolidado
32,35,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,COMUNICAÇÃO DE RISCO,Estratégia de Comunicação,"Existe estratégia de comunicação voltada para as temáticas mais sensíveis à realidade local quanto ao impacto da COVID-19 (saúde mental, economia, violência contra mulheres, grupos de risco etc).",Sim,"3,684210526","3,625","3,40",2,4 - Robusto,4 - Robusto,3 - Consolidado,Faço às vezes,"2,807894737","2,1875","1,1",,3 - Consolidado,2 - Em consolidação,1 - Frágil,,"2,305882353","1,6","1,6",,2 - Em consolidação,2 - Em consolidação,2 - Em consolidação,9,4,1,"1,1","3,058823529","3,2","3,2",3,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço quase sempre,"1,75",3,"2,8",2,2 - Em consolidação,3 - Consolidado,3 - Consolidado,2 - Em consolidação
32,36,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,COMUNICAÇÃO DE RISCO,Transparência,"Existe uma sessão no site ou demais canais de comunicação da prefeitura dedicada à transparência dos atos da gestão pública no combate ao coronavírus (ex.: compras realizadas, atos, documentos e outros).",Não,"3,684210526","3,625","4,00",4,4 - Robusto,4 - Robusto,4 - Robusto,Faço sempre,"2,807894737","2,1875","3,6",,3 - Consolidado,2 - Em consolidação,4 - Robusto,,,,,,,,,10,4,1,4,,,,,,,,,,,,,,,,
32,37,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,COMUNICAÇÃO DE RISCO,Transparência,Os dados epidemiológicos do município são publicados diariamente nas redes sociais através de boletim.,Não,"3,684210526","3,625","4,00",4,4 - Robusto,4 - Robusto,4 - Robusto,Faço sempre,"2,807894737","2,1875","3,6",,3 - Consolidado,2 - Em consolidação,4 - Robusto,,,,,,,,,10,4,1,4,,,,,,,,,,,,,,,,
32,38,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Continuidade do Enfrentamento à COVID-19,COMUNICAÇÃO DE RISCO,Transparência,As regras do modelo de distanciamento da população são amplamente divulgadas e baseadas nos dados epidemiológicos locais ou no faseamento estadual. ,Não,"3,684210526","3,625","4,00",4,4 - Robusto,4 - Robusto,4 - Robusto,Faço sempre,"2,807894737","2,1875","3,6",,3 - Consolidado,2 - Em consolidação,4 - Robusto,,,,,,,,,10,4,1,4,,,,,,,,,,,,,,,,
32,39,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Assistência Integral à Saúde,COBERTURA DA ATENÇÃO PRIMÁRIA,Mapeamento da cobertura,Existe um levantamento do percentual de população dependente do Sistema Único de Saúde.,Não,"3,222222222",3,"3,00",2,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço às vezes,"2,133333333","3,2","3,6",,2 - Em consolidação,3 - Consolidado,4 - Robusto,,,,,,,,,11,5,2,"3,6",,,,,,,,,,,,,,,,
32,40,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Assistência Integral à Saúde,COBERTURA DA ATENÇÃO PRIMÁRIA,Mapeamento da cobertura,Existe um mapeamento realizado sobre áreas não cobertas pela Estratégia Saúde da Família no município.,Não,"3,222222222",3,"3,00",4,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço sempre,"2,133333333","3,2","3,6",,2 - Em consolidação,3 - Consolidado,4 - Robusto,,,,,,,,,11,5,2,"3,6",,,,,,,,,,,,,,,,
32,41,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Assistência Integral à Saúde,COBERTURA DA ATENÇÃO PRIMÁRIA,Expansão da cobertura,Existe levantamento de estruturas físicas das Unidades Básicas de Saúde do município e análise da viabilidade de expansão dos serviços nestas estruturas. ,Sim,"3,222222222",3,"3,00",4,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço sempre,"2,133333333","3,2","2,6",,2 - Em consolidação,3 - Consolidado,3 - Consolidado,,"3,0375","3,6","3,6",,3 - Consolidado,4 - Robusto,4 - Robusto,12,5,2,3,"3,0625",3,3,4,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço sempre,"3,666666667","3,4375","3,75",4,4 - Robusto,3 - Consolidado,4 - Robusto,4 - Robusto
32,42,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Assistência Integral à Saúde,COBERTURA DA ATENÇÃO PRIMÁRIA,Expansão da cobertura,Existe um plano de adequação da estrutura das novas unidades e das já existentes para que seja possível a oferta de todos os itens da carteira de serviços e adequação às normas técnicas vigentes. ,Sim,"3,222222222",3,"3,00",4,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço sempre,"2,133333333","3,2","2,6",,2 - Em consolidação,3 - Consolidado,3 - Consolidado,,"3,0375","3,6","3,6",,3 - Consolidado,4 - Robusto,4 - Robusto,12,5,2,3,"3,0625",3,3,4,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço sempre,"3,666666667","3,4375","3,75",4,4 - Robusto,3 - Consolidado,4 - Robusto,4 - Robusto
32,43,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Assistência Integral à Saúde,COBERTURA DA ATENÇÃO PRIMÁRIA,Expansão da cobertura,Existe oferta de treinamento para os novos integrantes da Unidade Básica de Saúde e/ou equipe saúde da família.,Sim,"3,222222222",3,"3,00",3,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço quase sempre,"2,133333333","3,2","2,6",,2 - Em consolidação,3 - Consolidado,3 - Consolidado,,"3,0375","3,6","3,6",,3 - Consolidado,4 - Robusto,4 - Robusto,12,5,2,3,"3,0625",3,3,3,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço quase sempre,"2,8","3,4375","3,75",3,3 - Consolidado,3 - Consolidado,4 - Robusto,3 - Consolidado
32,44,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Assistência Integral à Saúde,COBERTURA DA ATENÇÃO PRIMÁRIA,Expansão da cobertura,Existe dimensionamento de pessoal com estimativas de aumento do número de equipes por período de tempo.,Sim,"3,222222222",3,"3,00",1,3 - Consolidado,3 - Consolidado,3 - Consolidado,Não faço,"2,133333333","3,2","2,6",,2 - Em consolidação,3 - Consolidado,3 - Consolidado,,"3,0375","3,6","3,6",,3 - Consolidado,4 - Robusto,4 - Robusto,12,5,2,3,"3,0625",3,3,1,3 - Consolidado,3 - Consolidado,3 - Consolidado,Não faço,"2,666666667","3,4375","3,75",4,3 - Consolidado,3 - Consolidado,4 - Robusto,4 - Robusto
32,45,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Assistência Integral à Saúde,PREVINE BRASIL,Domínio do Previne Brasil,"As equipes e os gestores da área da saúde conhecem  o novo programa, sabem o calendário de adequação para as mudanças e entendem o impacto  do programa no financiamento da atenção primária.",Sim,"3,222222222","3,333333333","3,50",4,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço sempre,"2,133333333","1,6","1,6",,2 - Em consolidação,2 - Em consolidação,2 - Em consolidação,,"3,0375","2,85","2,6",,3 - Consolidado,3 - Consolidado,3 - Consolidado,13,6,2,"1,6","3,0625","3,083333333","3,75",4,3 - Consolidado,3 - Consolidado,4 - Robusto,Faço sempre,"3,666666667","3,4375",3,4,4 - Robusto,3 - Consolidado,3 - Consolidado,4 - Robusto
32,46,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Assistência Integral à Saúde,PREVINE BRASIL,Domínio do Previne Brasil,"As equipes e os gestores da área da saúde possuem conhecimento do modelo de pagamento por desempenho, os indicadores que o compõem, bem como métodos de cálculo e transmissão da informação.",Sim,"3,222222222","3,333333333","3,50",4,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço sempre,"2,133333333","1,6","1,6",,2 - Em consolidação,2 - Em consolidação,2 - Em consolidação,,"3,0375","2,85","2,6",,3 - Consolidado,3 - Consolidado,3 - Consolidado,13,6,2,"1,6","3,0625","3,083333333","3,75",4,3 - Consolidado,3 - Consolidado,4 - Robusto,Faço sempre,"3,666666667","3,4375",3,3,4 - Robusto,3 - Consolidado,3 - Consolidado,3 - Consolidado
32,47,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Assistência Integral à Saúde,PREVINE BRASIL,Domínio do Previne Brasil,"As equipes e os gestores da área da saúde possuem conhecimento dos desafios locais de cadastramento da população sob responsabilidade das equipes de Saúde da Família (ex.: acesso a lugares acidentados, periféricos ou fora da área de controle urbano).",Sim,"3,222222222","3,333333333","3,50",3,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço quase sempre,"2,133333333","1,6","1,6",,2 - Em consolidação,2 - Em consolidação,2 - Em consolidação,,"3,0375","2,85","2,6",,3 - Consolidado,3 - Consolidado,3 - Consolidado,13,6,2,"1,6","3,0625","3,083333333","3,75",4,3 - Consolidado,3 - Consolidado,4 - Robusto,Faço sempre,"2,8","3,4375",3,3,3 - Consolidado,3 - Consolidado,3 - Consolidado,3 - Consolidado
32,48,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Assistência Integral à Saúde,PREVINE BRASIL,Domínio do Previne Brasil,"Existe levantamento e análise de viabilidade para adesão aos programas, estratégias e ações do Ministério da Saúde que refletem a melhoria do cuidado na atenção primária de saúde.",Sim,"3,222222222","3,333333333","3,50",3,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço quase sempre,"2,133333333","1,6","1,6",,2 - Em consolidação,2 - Em consolidação,2 - Em consolidação,,"3,0375","2,85","2,6",,3 - Consolidado,3 - Consolidado,3 - Consolidado,13,6,2,"1,6","3,0625","3,083333333","3,75",3,3 - Consolidado,3 - Consolidado,4 - Robusto,Faço quase sempre,"2,8","3,4375",3,2,3 - Consolidado,3 - Consolidado,3 - Consolidado,2 - Em consolidação
32,49,03/05/2021,Impulso Gov,Votorantim Energia,Piraju,SP,Assistência Integral à Saúde,PREVINE BRASIL,Desempenho dos indicadores e cadastros,As equipes de saúde realizam o cadastramento de usuários na unidade de saúde.,Sim,"3,222222222","3,333333333","2,80",4,3 - Consolidado,3 - Consolidado,3 - Consolidado,Faço sempre,"2,133333333","1,6","1,6",,2 - Em consolidação,2 - Em consolidação,2 - Em consolidação,,"3,0375","2,85","2,6",,3 - Consolidado,3 - Consolidado,3 - Consolidado,14,6,2,"1,6","3,0625","3,083333333","2,4",4,3 - Consolidado,3 - Consolidado,2 - Em consolidação,Faço sempre,"3,666666667","3,4375","3,2",3,4 - Robusto,3 - Consolidado,3 - Consolidado,3 - Consolidado
